id,date,time,direction,motorcycle,car,bus,truck
1473,2023-09-16,17:00,stadium,,,,
1474,2023-09-16,17:00,JalanPerak,,,,
1475,2023-09-16,17:00,JalanPRamlee,,,,
1476,2023-09-16,17:00,JalanPenang,,,,
1477,2023-09-16,17:15,stadium,,,,
1478,2023-09-16,17:15,JalanPerak,,,,
1479,2023-09-16,17:15,JalanPRamlee,,,,
1480,2023-09-16,17:15,JalanPenang,,,,
1481,2023-09-16,17:30,stadium,,,,
1482,2023-09-16,17:30,JalanPerak,,,,
1483,2023-09-16,17:30,JalanPRamlee,,,,
1484,2023-09-16,17:30,JalanPenang,,,,
1485,2023-09-16,17:45,stadium,,,,
1486,2023-09-16,17:45,JalanPerak,,,,
1487,2023-09-16,17:45,JalanPRamlee,,,,
1488,2023-09-16,17:45,JalanPenang,,,,
1489,2023-09-16,18:00,stadium,,,,
1490,2023-09-16,18:00,JalanPerak,,,,
1491,2023-09-16,18:00,JalanPRamlee,,,,
1492,2023-09-16,18:00,JalanPenang,,,,
1493,2023-09-16,18:15,stadium,,,,
1494,2023-09-16,18:15,JalanPerak,,,,
1495,2023-09-16,18:15,JalanPRamlee,,,,
1496,2023-09-16,18:15,JalanPenang,,,,
1497,2023-09-16,18:30,stadium,,,,
1498,2023-09-16,18:30,JalanPerak,,,,
1499,2023-09-16,18:30,JalanPRamlee,,,,
1500,2023-09-16,18:30,JalanPenang,,,,
1501,2023-09-17,07:00,stadium,,,,
1502,2023-09-17,07:00,JalanPerak,,,,
1503,2023-09-17,07:00,JalanPRamlee,,,,
1504,2023-09-17,07:00,JalanPenang,,,,
1505,2023-09-17,07:15,stadium,,,,
1506,2023-09-17,07:15,JalanPerak,,,,
1507,2023-09-17,07:15,JalanPRamlee,,,,
1508,2023-09-17,07:15,JalanPenang,,,,
1509,2023-09-17,07:30,stadium,,,,
1510,2023-09-17,07:30,JalanPerak,,,,
1511,2023-09-17,07:30,JalanPRamlee,,,,
1512,2023-09-17,07:30,JalanPenang,,,,
1513,2023-09-17,07:45,stadium,,,,
1514,2023-09-17,07:45,JalanPerak,,,,
1515,2023-09-17,07:45,JalanPRamlee,,,,
1516,2023-09-17,07:45,JalanPenang,,,,
1517,2023-09-17,08:00,stadium,,,,
1518,2023-09-17,08:00,JalanPerak,,,,
1519,2023-09-17,08:00,JalanPRamlee,,,,
1520,2023-09-17,08:00,JalanPenang,,,,
1521,2023-09-17,08:15,stadium,,,,
1522,2023-09-17,08:15,JalanPerak,,,,
1523,2023-09-17,08:15,JalanPRamlee,,,,
1524,2023-09-17,08:15,JalanPenang,,,,
1525,2023-09-17,08:30,stadium,,,,
1526,2023-09-17,08:30,JalanPerak,,,,
1527,2023-09-17,08:30,JalanPRamlee,,,,
1528,2023-09-17,08:30,JalanPenang,,,,
1529,2023-09-17,08:45,stadium,,,,
1530,2023-09-17,08:45,JalanPerak,,,,
1531,2023-09-17,08:45,JalanPRamlee,,,,
1532,2023-09-17,08:45,JalanPenang,,,,
1533,2023-09-17,12:00,stadium,,,,
1534,2023-09-17,12:00,JalanPerak,,,,
1535,2023-09-17,12:00,JalanPRamlee,,,,
1536,2023-09-17,12:00,JalanPenang,,,,
1537,2023-09-17,12:15,stadium,,,,
1538,2023-09-17,12:15,JalanPerak,,,,
1539,2023-09-17,12:15,JalanPRamlee,,,,
1540,2023-09-17,12:15,JalanPenang,,,,
1541,2023-09-17,12:30,stadium,,,,
1542,2023-09-17,12:30,JalanPerak,,,,
1543,2023-09-17,12:30,JalanPRamlee,,,,
1544,2023-09-17,12:30,JalanPenang,,,,
1545,2023-09-17,12:45,stadium,,,,
1546,2023-09-17,12:45,JalanPerak,,,,
1547,2023-09-17,12:45,JalanPRamlee,,,,
1548,2023-09-17,12:45,JalanPenang,,,,
1549,2023-09-17,13:00,stadium,,,,
1550,2023-09-17,13:00,JalanPerak,,,,
1551,2023-09-17,13:00,JalanPRamlee,,,,
1552,2023-09-17,13:00,JalanPenang,,,,
1553,2023-09-17,13:15,stadium,,,,
1554,2023-09-17,13:15,JalanPerak,,,,
1555,2023-09-17,13:15,JalanPRamlee,,,,
1556,2023-09-17,13:15,JalanPenang,,,,
1557,2023-09-17,13:30,stadium,,,,
1558,2023-09-17,13:30,JalanPerak,,,,
1559,2023-09-17,13:30,JalanPRamlee,,,,
1560,2023-09-17,13:30,JalanPenang,,,,
1561,2023-09-17,13:45,stadium,,,,
1562,2023-09-17,13:45,JalanPerak,,,,
1563,2023-09-17,13:45,JalanPRamlee,,,,
1564,2023-09-17,13:45,JalanPenang,,,,
1565,2023-09-17,17:00,stadium,,,,
1566,2023-09-17,17:00,JalanPerak,,,,
1567,2023-09-17,17:00,JalanPRamlee,,,,
1568,2023-09-17,17:00,JalanPenang,,,,
1569,2023-09-17,17:15,stadium,,,,
1570,2023-09-17,17:15,JalanPerak,,,,
1571,2023-09-17,17:15,JalanPRamlee,,,,
1572,2023-09-17,17:15,JalanPenang,,,,
1573,2023-09-17,17:30,stadium,,,,
1574,2023-09-17,17:30,JalanPerak,,,,
1575,2023-09-17,17:30,JalanPRamlee,,,,
1576,2023-09-17,17:30,JalanPenang,,,,
1577,2023-09-17,17:45,stadium,,,,
1578,2023-09-17,17:45,JalanPerak,,,,
1579,2023-09-17,17:45,JalanPRamlee,,,,
1580,2023-09-17,17:45,JalanPenang,,,,
1581,2023-09-17,18:00,stadium,,,,
1582,2023-09-17,18:00,JalanPerak,,,,
1583,2023-09-17,18:00,JalanPRamlee,,,,
1584,2023-09-17,18:00,JalanPenang,,,,
1585,2023-09-17,18:15,stadium,,,,
1586,2023-09-17,18:15,JalanPerak,,,,
1587,2023-09-17,18:15,JalanPRamlee,,,,
1588,2023-09-17,18:15,JalanPenang,,,,
1589,2023-09-17,18:30,stadium,,,,
1590,2023-09-17,18:30,JalanPerak,,,,
1591,2023-09-17,18:30,JalanPRamlee,,,,
1592,2023-09-17,18:30,JalanPenang,,,,
1593,2023-09-18,07:00,stadium,70.0,91.0,0.0,1.0
1594,2023-09-18,07:00,JalanPerak,100.0,139.0,0.0,0.0
1595,2023-09-18,07:00,JalanPRamlee,70.0,111.0,0.0,2.0
1596,2023-09-18,07:00,JalanPenang,103.0,101.0,1.0,1.0
1597,2023-09-18,07:15,stadium,96.0,132.0,1.0,1.0
1598,2023-09-18,07:15,JalanPerak,100.0,156.0,0.0,2.0
1599,2023-09-18,07:15,JalanPRamlee,69.0,183.0,0.0,0.0
1600,2023-09-18,07:15,JalanPenang,84.0,135.0,1.0,1.0
1601,2023-09-18,07:30,stadium,35.0,81.0,1.0,0.0
1602,2023-09-18,07:30,JalanPerak,60.0,102.0,0.0,2.0
1603,2023-09-18,07:30,JalanPRamlee,69.0,131.0,3.0,0.0
1604,2023-09-18,07:30,JalanPenang,77.0,162.0,1.0,0.0
1605,2023-09-18,07:45,stadium,41.0,53.0,2.0,0.0
1606,2023-09-18,07:45,JalanPerak,,,,
1607,2023-09-18,07:45,JalanPRamlee,53.0,104.0,0.0,1.0
1608,2023-09-18,07:45,JalanPenang,60.0,78.0,0.0,2.0
1609,2023-09-18,08:00,stadium,23.0,46.0,1.0,0.0
1610,2023-09-18,08:00,JalanPerak,42.0,73.0,0.0,0.0
1611,2023-09-18,08:00,JalanPRamlee,38.0,67.0,1.0,0.0
1612,2023-09-18,08:00,JalanPenang,39.0,73.0,3.0,2.0
1613,2023-09-18,08:15,stadium,33.0,51.0,0.0,0.0
1614,2023-09-18,08:15,JalanPerak,52.0,98.0,2.0,0.0
1615,2023-09-18,08:15,JalanPRamlee,50.0,75.0,1.0,1.0
1616,2023-09-18,08:15,JalanPenang,33.0,45.0,1.0,0.0
1617,2023-09-18,08:30,stadium,29.0,36.0,2.0,0.0
1618,2023-09-18,08:30,JalanPerak,40.0,69.0,2.0,0.0
1619,2023-09-18,08:30,JalanPRamlee,57.0,89.0,0.0,0.0
1620,2023-09-18,08:30,JalanPenang,51.0,79.0,2.0,0.0
1621,2023-09-18,08:45,stadium,36.0,53.0,1.0,0.0
1622,2023-09-18,08:45,JalanPerak,47.0,60.0,0.0,0.0
1623,2023-09-18,08:45,JalanPRamlee,52.0,52.0,4.0,0.0
1624,2023-09-18,08:45,JalanPenang,42.0,85.0,1.0,0.0
1625,2023-09-18,12:00,stadium,61.0,83.0,1.0,1.0
1626,2023-09-18,12:00,JalanPerak,57.0,84.0,3.0,0.0
1627,2023-09-18,12:00,JalanPRamlee,63.0,95.0,2.0,1.0
1628,2023-09-18,12:00,JalanPenang,94.0,87.0,6.0,3.0
1629,2023-09-18,12:15,stadium,55.0,100.0,3.0,0.0
1630,2023-09-18,12:15,JalanPerak,60.0,99.0,2.0,0.0
1631,2023-09-18,12:15,JalanPRamlee,72.0,108.0,3.0,2.0
1632,2023-09-18,12:15,JalanPenang,106.0,76.0,14.0,1.0
1633,2023-09-18,12:30,stadium,63.0,114.0,3.0,0.0
1634,2023-09-18,12:30,JalanPerak,57.0,91.0,1.0,2.0
1635,2023-09-18,12:30,JalanPRamlee,68.0,72.0,2.0,0.0
1636,2023-09-18,12:30,JalanPenang,76.0,94.0,6.0,1.0
1637,2023-09-18,12:45,stadium,75.0,106.0,5.0,0.0
1638,2023-09-18,12:45,JalanPerak,41.0,75.0,3.0,0.0
1639,2023-09-18,12:45,JalanPRamlee,75.0,113.0,3.0,0.0
1640,2023-09-18,12:45,JalanPenang,,,,
1641,2023-09-18,13:00,stadium,91.0,86.0,2.0,0.0
1642,2023-09-18,13:00,JalanPerak,76.0,104.0,2.0,1.0
1643,2023-09-18,13:00,JalanPRamlee,54.0,76.0,1.0,0.0
1644,2023-09-18,13:00,JalanPenang,73.0,126.0,13.0,0.0
1645,2023-09-18,13:15,stadium,92.0,109.0,6.0,1.0
1646,2023-09-18,13:15,JalanPerak,50.0,86.0,3.0,0.0
1647,2023-09-18,13:15,JalanPRamlee,38.0,74.0,1.0,1.0
1648,2023-09-18,13:15,JalanPenang,55.0,68.0,6.0,2.0
1649,2023-09-18,13:30,stadium,54.0,81.0,3.0,0.0
1650,2023-09-18,13:30,JalanPerak,58.0,97.0,2.0,2.0
1651,2023-09-18,13:30,JalanPRamlee,63.0,93.0,1.0,0.0
1652,2023-09-18,13:30,JalanPenang,81.0,83.0,6.0,0.0
1653,2023-09-18,13:45,stadium,,,,
1654,2023-09-18,13:45,JalanPerak,49.0,111.0,3.0,1.0
1655,2023-09-18,13:45,JalanPRamlee,90.0,175.0,2.0,3.0
1656,2023-09-18,13:45,JalanPenang,86.0,110.0,13.0,1.0
1657,2023-09-18,17:00,stadium,111.0,207.0,4.0,1.0
1658,2023-09-18,17:00,JalanPerak,84.0,107.0,2.0,1.0
1659,2023-09-18,17:00,JalanPRamlee,64.0,67.0,0.0,1.0
1660,2023-09-18,17:00,JalanPenang,80.0,139.0,7.0,3.0
1661,2023-09-18,17:15,stadium,171.0,207.0,11.0,7.0
1662,2023-09-18,17:15,JalanPerak,102.0,142.0,3.0,2.0
1663,2023-09-18,17:15,JalanPRamlee,46.0,81.0,3.0,0.0
1664,2023-09-18,17:15,JalanPenang,90.0,144.0,8.0,0.0
1665,2023-09-18,17:30,stadium,116.0,152.0,2.0,1.0
1666,2023-09-18,17:30,JalanPerak,58.0,97.0,1.0,1.0
1667,2023-09-18,17:30,JalanPRamlee,65.0,107.0,2.0,1.0
1668,2023-09-18,17:30,JalanPenang,113.0,147.0,3.0,1.0
1669,2023-09-18,17:45,stadium,109.0,133.0,0.0,0.0
1670,2023-09-18,17:45,JalanPerak,61.0,98.0,0.0,0.0
1671,2023-09-18,17:45,JalanPRamlee,87.0,105.0,0.0,0.0
1672,2023-09-18,17:45,JalanPenang,,,,
1673,2023-09-18,18:00,stadium,60.0,152.0,4.0,0.0
1674,2023-09-18,18:00,JalanPerak,36.0,69.0,0.0,0.0
1675,2023-09-18,18:00,JalanPRamlee,61.0,100.0,1.0,0.0
1676,2023-09-18,18:00,JalanPenang,83.0,144.0,1.0,2.0
1677,2023-09-18,18:15,stadium,68.0,84.0,2.0,0.0
1678,2023-09-18,18:15,JalanPerak,26.0,55.0,2.0,0.0
1679,2023-09-18,18:15,JalanPRamlee,34.0,62.0,1.0,1.0
1680,2023-09-18,18:15,JalanPenang,69.0,100.0,0.0,2.0
1681,2023-09-18,18:30,stadium,53.0,81.0,0.0,1.0
1682,2023-09-18,18:30,JalanPerak,34.0,67.0,0.0,0.0
1683,2023-09-18,18:30,JalanPRamlee,37.0,70.0,5.0,0.0
1684,2023-09-18,18:30,JalanPenang,47.0,84.0,1.0,0.0
1685,2023-09-18,18:45,stadium,56.0,74.0,0.0,0.0
1686,2023-09-18,18:45,JalanPerak,34.0,77.0,1.0,1.0
1687,2023-09-18,18:45,JalanPRamlee,42.0,71.0,2.0,1.0
1688,2023-09-18,18:45,JalanPenang,,,,
1689,2023-09-19,07:00,stadium,52.0,97.0,1.0,1.0
1690,2023-09-19,07:00,JalanPerak,70.0,148.0,0.0,1.0
1691,2023-09-19,07:00,JalanPRamlee,71.0,189.0,3.0,0.0
1692,2023-09-19,07:00,JalanPenang,95.0,150.0,1.0,4.0
1693,2023-09-19,07:15,stadium,83.0,136.0,0.0,3.0
1694,2023-09-19,07:15,JalanPerak,92.0,140.0,1.0,1.0
1695,2023-09-19,07:15,JalanPRamlee,77.0,135.0,0.0,1.0
1696,2023-09-19,07:15,JalanPenang,80.0,173.0,1.0,1.0
1697,2023-09-19,07:30,stadium,47.0,91.0,2.0,1.0
1698,2023-09-19,07:30,JalanPerak,74.0,163.0,1.0,2.0
1699,2023-09-19,07:30,JalanPRamlee,65.0,164.0,1.0,2.0
1700,2023-09-19,07:30,JalanPenang,81.0,108.0,3.0,5.0
1701,2023-09-19,07:45,stadium,55.0,52.0,1.0,2.0
1702,2023-09-19,07:45,JalanPerak,86.0,118.0,1.0,1.0
1703,2023-09-19,07:45,JalanPRamlee,,,,
1704,2023-09-19,07:45,JalanPenang,,,,
1705,2023-09-19,08:00,stadium,48.0,73.0,3.0,0.0
1706,2023-09-19,08:00,JalanPerak,62.0,111.0,0.0,0.0
1707,2023-09-19,08:00,JalanPRamlee,53.0,80.0,3.0,0.0
1708,2023-09-19,08:00,JalanPenang,51.0,121.0,2.0,0.0
1709,2023-09-19,08:15,stadium,45.0,58.0,0.0,1.0
1710,2023-09-19,08:15,JalanPerak,76.0,108.0,2.0,0.0
1711,2023-09-19,08:15,JalanPRamlee,51.0,85.0,6.0,7.0
1712,2023-09-19,08:15,JalanPenang,47.0,71.0,9.0,0.0
1713,2023-09-19,08:30,stadium,73.0,76.0,0.0,0.0
1714,2023-09-19,08:30,JalanPerak,58.0,98.0,0.0,2.0
1715,2023-09-19,08:30,JalanPRamlee,41.0,71.0,2.0,0.0
1716,2023-09-19,08:30,JalanPenang,66.0,65.0,3.0,2.0
1717,2023-09-19,08:45,stadium,66.0,60.0,1.0,1.0
1718,2023-09-19,08:45,JalanPerak,41.0,87.0,2.0,2.0
1719,2023-09-19,08:45,JalanPRamlee,90.0,88.0,7.0,1.0
1720,2023-09-19,08:45,JalanPenang,,,,
1721,2023-09-19,12:00,stadium,61.0,82.0,9.0,2.0
1722,2023-09-19,12:00,JalanPerak,49.0,73.0,2.0,0.0
1723,2023-09-19,12:00,JalanPRamlee,57.0,87.0,2.0,2.0
1724,2023-09-19,12:00,JalanPenang,87.0,95.0,16.0,1.0
1725,2023-09-19,12:15,stadium,79.0,78.0,2.0,1.0
1726,2023-09-19,12:15,JalanPerak,69.0,94.0,1.0,1.0
1727,2023-09-19,12:15,JalanPRamlee,42.0,82.0,3.0,2.0
1728,2023-09-19,12:15,JalanPenang,74.0,112.0,14.0,0.0
1729,2023-09-19,12:30,stadium,60.0,64.0,7.0,0.0
1730,2023-09-19,12:30,JalanPerak,54.0,63.0,0.0,1.0
1731,2023-09-19,12:30,JalanPRamlee,58.0,68.0,1.0,1.0
1732,2023-09-19,12:30,JalanPenang,67.0,69.0,8.0,2.0
1733,2023-09-19,12:45,stadium,,,,
1734,2023-09-19,12:45,JalanPerak,,,,
1735,2023-09-19,12:45,JalanPRamlee,45.0,89.0,3.0,0.0
1736,2023-09-19,12:45,JalanPenang,,,,
1737,2023-09-19,13:00,stadium,105.0,160.0,7.0,1.0
1738,2023-09-19,13:00,JalanPerak,84.0,131.0,4.0,2.0
1739,2023-09-19,13:00,JalanPRamlee,56.0,137.0,7.0,3.0
1740,2023-09-19,13:00,JalanPenang,95.0,136.0,16.0,1.0
1741,2023-09-19,13:15,stadium,95.0,87.0,5.0,0.0
1742,2023-09-19,13:15,JalanPerak,76.0,112.0,1.0,1.0
1743,2023-09-19,13:15,JalanPRamlee,44.0,79.0,5.0,1.0
1744,2023-09-19,13:15,JalanPenang,74.0,134.0,7.0,1.0
1745,2023-09-19,13:30,stadium,68.0,132.0,3.0,0.0
1746,2023-09-19,13:30,JalanPerak,77.0,112.0,8.0,3.0
1747,2023-09-19,13:30,JalanPRamlee,53.0,143.0,3.0,1.0
1748,2023-09-19,13:30,JalanPenang,79.0,114.0,6.0,0.0
1749,2023-09-19,13:45,stadium,96.0,116.0,5.0,2.0
1750,2023-09-19,13:45,JalanPerak,71.0,116.0,1.0,2.0
1751,2023-09-19,13:45,JalanPRamlee,,,,
1752,2023-09-19,13:45,JalanPenang,,,,
1753,2023-09-19,17:00,stadium,105.0,185.0,3.0,0.0
1754,2023-09-19,17:00,JalanPerak,47.0,71.0,0.0,4.0
1755,2023-09-19,17:00,JalanPRamlee,62.0,73.0,5.0,2.0
1756,2023-09-19,17:00,JalanPenang,87.0,123.0,4.0,0.0
1757,2023-09-19,17:15,stadium,104.0,193.0,0.0,0.0
1758,2023-09-19,17:15,JalanPerak,57.0,89.0,3.0,0.0
1759,2023-09-19,17:15,JalanPRamlee,46.0,97.0,4.0,1.0
1760,2023-09-19,17:15,JalanPenang,79.0,100.0,1.0,2.0
1761,2023-09-19,17:30,stadium,136.0,177.0,4.0,0.0
1762,2023-09-19,17:30,JalanPerak,67.0,101.0,2.0,1.0
1763,2023-09-19,17:30,JalanPRamlee,47.0,111.0,3.0,0.0
1764,2023-09-19,17:30,JalanPenang,69.0,135.0,2.0,1.0
1765,2023-09-19,17:45,stadium,98.0,175.0,3.0,0.0
1766,2023-09-19,17:45,JalanPerak,58.0,107.0,1.0,1.0
1767,2023-09-19,17:45,JalanPRamlee,63.0,151.0,4.0,1.0
1768,2023-09-19,17:45,JalanPenang,111.0,111.0,0.0,3.0
1769,2023-09-19,18:00,stadium,92.0,262.0,1.0,0.0
1770,2023-09-19,18:00,JalanPerak,57.0,123.0,4.0,0.0
1771,2023-09-19,18:00,JalanPRamlee,51.0,129.0,0.0,0.0
1772,2023-09-19,18:00,JalanPenang,102.0,150.0,3.0,2.0
1773,2023-09-19,18:15,stadium,103.0,181.0,2.0,1.0
1774,2023-09-19,18:15,JalanPerak,46.0,106.0,0.0,0.0
1775,2023-09-19,18:15,JalanPRamlee,32.0,88.0,1.0,2.0
1776,2023-09-19,18:15,JalanPenang,78.0,112.0,4.0,1.0
1777,2023-09-19,18:30,stadium,95.0,101.0,1.0,0.0
1778,2023-09-19,18:30,JalanPerak,48.0,85.0,6.0,2.0
1779,2023-09-19,18:30,JalanPRamlee,54.0,111.0,3.0,0.0
1780,2023-09-19,18:30,JalanPenang,83.0,100.0,3.0,1.0
1781,2023-09-19,18:45,stadium,78.0,153.0,3.0,0.0
1782,2023-09-19,18:45,JalanPerak,47.0,98.0,1.0,0.0
1783,2023-09-19,18:45,JalanPRamlee,69.0,73.0,0.0,1.0
1784,2023-09-19,18:45,JalanPenang,,,,
1785,2023-09-20,07:00,stadium,89.0,127.0,0.0,0.0
1786,2023-09-20,07:00,JalanPerak,138.0,173.0,0.0,1.0
1787,2023-09-20,07:00,JalanPRamlee,95.0,191.0,0.0,3.0
1788,2023-09-20,07:00,JalanPenang,136.0,189.0,1.0,0.0
1789,2023-09-20,07:15,stadium,101.0,158.0,4.0,1.0
1790,2023-09-20,07:15,JalanPerak,129.0,204.0,8.0,0.0
1791,2023-09-20,07:15,JalanPRamlee,64.0,174.0,2.0,3.0
1792,2023-09-20,07:15,JalanPenang,95.0,165.0,4.0,0.0
1793,2023-09-20,07:30,stadium,83.0,104.0,2.0,4.0
1794,2023-09-20,07:30,JalanPerak,121.0,230.0,0.0,5.0
1795,2023-09-20,07:30,JalanPRamlee,85.0,151.0,2.0,1.0
1796,2023-09-20,07:30,JalanPenang,88.0,165.0,1.0,3.0
1797,2023-09-20,07:45,stadium,69.0,80.0,0.0,1.0
1798,2023-09-20,07:45,JalanPerak,104.0,181.0,1.0,1.0
1799,2023-09-20,07:45,JalanPRamlee,83.0,173.0,3.0,0.0
1800,2023-09-20,07:45,JalanPenang,,,,
1801,2023-09-20,08:00,stadium,57.0,86.0,2.0,0.0
1802,2023-09-20,08:00,JalanPerak,78.0,132.0,1.0,1.0
1803,2023-09-20,08:00,JalanPRamlee,65.0,104.0,3.0,0.0
1804,2023-09-20,08:00,JalanPenang,70.0,95.0,4.0,0.0
1805,2023-09-20,08:15,stadium,44.0,56.0,5.0,1.0
1806,2023-09-20,08:15,JalanPerak,98.0,108.0,1.0,2.0
1807,2023-09-20,08:15,JalanPRamlee,54.0,113.0,2.0,2.0
1808,2023-09-20,08:15,JalanPenang,60.0,94.0,1.0,1.0
1809,2023-09-20,08:30,stadium,78.0,95.0,3.0,0.0
1810,2023-09-20,08:30,JalanPerak,59.0,137.0,0.0,0.0
1811,2023-09-20,08:30,JalanPRamlee,77.0,96.0,2.0,0.0
1812,2023-09-20,08:30,JalanPenang,67.0,117.0,2.0,1.0
1813,2023-09-20,08:45,stadium,,,,
1814,2023-09-20,08:45,JalanPerak,85.0,139.0,6.0,1.0
1815,2023-09-20,08:45,JalanPRamlee,79.0,103.0,2.0,0.0
1816,2023-09-20,08:45,JalanPenang,,,,
1817,2023-09-20,12:00,stadium,77.0,121.0,1.0,4.0
1818,2023-09-20,12:00,JalanPerak,73.0,98.0,9.0,1.0
1819,2023-09-20,12:00,JalanPRamlee,60.0,94.0,3.0,1.0
1820,2023-09-20,12:00,JalanPenang,88.0,68.0,7.0,1.0
1821,2023-09-20,12:15,stadium,50.0,71.0,7.0,0.0
1822,2023-09-20,12:15,JalanPerak,54.0,80.0,4.0,0.0
1823,2023-09-20,12:15,JalanPRamlee,63.0,99.0,6.0,0.0
1824,2023-09-20,12:15,JalanPenang,74.0,84.0,9.0,3.0
1825,2023-09-20,12:30,stadium,63.0,105.0,7.0,1.0
1826,2023-09-20,12:30,JalanPerak,59.0,76.0,5.0,2.0
1827,2023-09-20,12:30,JalanPRamlee,33.0,95.0,1.0,0.0
1828,2023-09-20,12:30,JalanPenang,57.0,56.0,3.0,0.0
1829,2023-09-20,12:45,stadium,,,,
1830,2023-09-20,12:45,JalanPerak,60.0,80.0,4.0,2.0
1831,2023-09-20,12:45,JalanPRamlee,,,,
1832,2023-09-20,12:45,JalanPenang,70.0,72.0,9.0,0.0
1833,2023-09-20,13:00,stadium,79.0,84.0,3.0,0.0
1834,2023-09-20,13:00,JalanPerak,58.0,80.0,2.0,4.0
1835,2023-09-20,13:00,JalanPRamlee,51.0,112.0,6.0,1.0
1836,2023-09-20,13:00,JalanPenang,71.0,85.0,15.0,1.0
1837,2023-09-20,13:15,stadium,62.0,73.0,2.0,2.0
1838,2023-09-20,13:15,JalanPerak,71.0,61.0,1.0,2.0
1839,2023-09-20,13:15,JalanPRamlee,41.0,88.0,2.0,0.0
1840,2023-09-20,13:15,JalanPenang,46.0,77.0,4.0,2.0
1841,2023-09-20,13:30,stadium,54.0,97.0,3.0,0.0
1842,2023-09-20,13:30,JalanPerak,64.0,104.0,1.0,0.0
1843,2023-09-20,13:30,JalanPRamlee,58.0,104.0,1.0,1.0
1844,2023-09-20,13:30,JalanPenang,47.0,84.0,11.0,0.0
1845,2023-09-20,13:45,stadium,,,,
1846,2023-09-20,13:45,JalanPerak,,,,
1847,2023-09-20,13:45,JalanPRamlee,83.0,91.0,0.0,0.0
1848,2023-09-20,13:45,JalanPenang,,,,
1849,2023-09-20,17:00,stadium,86.0,201.0,2.0,0.0
1850,2023-09-20,17:00,JalanPerak,56.0,99.0,2.0,1.0
1851,2023-09-20,17:00,JalanPRamlee,68.0,119.0,2.0,1.0
1852,2023-09-20,17:00,JalanPenang,96.0,119.0,10.0,2.0
1853,2023-09-20,17:15,stadium,91.0,146.0,4.0,0.0
1854,2023-09-20,17:15,JalanPerak,54.0,105.0,0.0,0.0
1855,2023-09-20,17:15,JalanPRamlee,48.0,179.0,1.0,0.0
1856,2023-09-20,17:15,JalanPenang,88.0,119.0,10.0,0.0
1857,2023-09-20,17:30,stadium,104.0,150.0,0.0,0.0
1858,2023-09-20,17:30,JalanPerak,71.0,97.0,0.0,1.0
1859,2023-09-20,17:30,JalanPRamlee,58.0,127.0,3.0,1.0
1860,2023-09-20,17:30,JalanPenang,78.0,197.0,6.0,3.0
1861,2023-09-20,17:45,stadium,100.0,132.0,2.0,1.0
1862,2023-09-20,17:45,JalanPerak,50.0,119.0,1.0,0.0
1863,2023-09-20,17:45,JalanPRamlee,,,,
1864,2023-09-20,17:45,JalanPenang,89.0,134.0,7.0,2.0
1865,2023-09-20,18:00,stadium,93.0,163.0,4.0,0.0
1866,2023-09-20,18:00,JalanPerak,38.0,99.0,0.0,1.0
1867,2023-09-20,18:00,JalanPRamlee,56.0,87.0,2.0,1.0
1868,2023-09-20,18:00,JalanPenang,88.0,123.0,0.0,0.0
1869,2023-09-20,18:15,stadium,108.0,145.0,4.0,0.0
1870,2023-09-20,18:15,JalanPerak,54.0,65.0,1.0,1.0
1871,2023-09-20,18:15,JalanPRamlee,42.0,53.0,0.0,1.0
1872,2023-09-20,18:15,JalanPenang,63.0,70.0,6.0,0.0
1873,2023-09-20,18:30,stadium,59.0,107.0,5.0,1.0
1874,2023-09-20,18:30,JalanPerak,48.0,54.0,0.0,0.0
1875,2023-09-20,18:30,JalanPRamlee,38.0,53.0,0.0,0.0
1876,2023-09-20,18:30,JalanPenang,70.0,75.0,6.0,0.0
1877,2023-09-20,18:45,stadium,65.0,44.0,1.0,0.0
1878,2023-09-20,18:45,JalanPerak,41.0,61.0,1.0,1.0
1879,2023-09-20,18:45,JalanPRamlee,46.0,50.0,2.0,0.0
1880,2023-09-20,18:45,JalanPenang,78.0,50.0,5.0,0.0
1881,2023-09-21,07:00,stadium,93.0,21.0,2.0,0.0
1882,2023-09-21,07:00,JalanPerak,61.0,40.0,0.0,0.0
1883,2023-09-21,07:00,JalanPRamlee,76.0,40.0,1.0,0.0
1884,2023-09-21,07:00,JalanPenang,92.0,32.0,2.0,0.0
1885,2023-09-21,07:15,stadium,72.0,22.0,1.0,2.0
1886,2023-09-21,07:15,JalanPerak,105.0,92.0,0.0,1.0
1887,2023-09-21,07:15,JalanPRamlee,88.0,44.0,0.0,2.0
1888,2023-09-21,07:15,JalanPenang,133.0,20.0,2.0,0.0
1889,2023-09-21,07:30,stadium,64.0,36.0,3.0,2.0
1890,2023-09-21,07:30,JalanPerak,106.0,100.0,0.0,2.0
1891,2023-09-21,07:30,JalanPRamlee,94.0,65.0,0.0,1.0
1892,2023-09-21,07:30,JalanPenang,106.0,46.0,3.0,2.0
1893,2023-09-21,07:45,stadium,,,,
1894,2023-09-21,07:45,JalanPerak,,,,
1895,2023-09-21,07:45,JalanPRamlee,,,,
1896,2023-09-21,07:45,JalanPenang,,,,
1897,2023-09-21,08:00,stadium,46.0,28.0,2.0,2.0
1898,2023-09-21,08:00,JalanPerak,56.0,86.0,0.0,2.0
1899,2023-09-21,08:00,JalanPRamlee,61.0,56.0,1.0,1.0
1900,2023-09-21,08:00,JalanPenang,51.0,28.0,1.0,2.0
